"completeID","fresh_weight","width","height","diameter","thickness","accession","species","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Area","dry_weight","Theo_Area","PartRatio","Pade_Peri","Pade_Derived_Diam"
"PARL 572-3-5",1170.1,20.3,41,98.6,19.8,572,"O. ficus-indica",2.01970443349754,57.6403940886699,11.867139959432,28.5390243902439,59.0959595959596,4.85714285714286,634.076,73.3428158148505,653.686891395696,0.11403016214749,198.109875788928,63.0603320142586
"PARL 572-3-6",927.6,21.4,40.4,91.7,16.1,572,"O. ficus-indica",1.88785046728972,43.3457943925234,10.1155943293348,22.960396039604,57.6149068322981,4.28504672897196,555.464,58.1427193828351,679.023836146898,0.094521423110357,198.766028683019,63.2691919672957
"PARL 572-3-7",909.2,18.5,35.1,85.5,22.1,572,"O. ficus-indica",1.8972972972973,49.1459459459459,10.633918128655,25.9031339031339,41.1402714932127,4.62162162162162,495.398,56.9893924783028,509.998297402133,0.0959150144798396,172.451933182173,54.8931552233922
"PARL 572-3-8",1004.1,22.2,32.9,86.4,20,572,"O. ficus-indica",1.48198198198198,45.2297297297297,11.6215277777778,30.5197568389058,50.205,3.89189189189189,553.382,62.9378013500482,573.639110582228,0.0377106794773403,174.737584384613,55.6207005974968
"PARL 572-4-1",748.7,19.2,37.3,84.1,16.5,572,"O. ficus-indica",1.94270833333333,38.9947916666667,8.9024970273484,20.0723860589812,45.3757575757576,4.38020833333333,456.518,46.9291224686596,562.470748698717,0.102626673976036,182.084022868085,57.9591445950267
"PARL 572-4-2",779.3,17.8,33.7,83.6,20.8,572,"O. ficus-indica",1.89325842696629,43.7808988764045,9.32177033492823,23.1246290801187,37.4663461538462,4.69662921348315,467.439,48.8471552555448,471.128942295593,0.0953190687152418,165.671017283447,52.7347226554468
"PARL 572-4-3",1026.1,21.3,40.5,90.2,20.6,572,"O. ficus-indica",1.90140845070423,48.1737089201878,11.3758314855876,25.3358024691358,49.8106796116505,4.23474178403756,541.929,64.3167791706847,677.523725654809,0.0965218210952965,198.864325434052,63.3004807949293
"PARL 572-4-4",1299.2,18.4,40.2,96.1,25.1,572,"O. ficus-indica",2.18478260869565,70.6086956521739,13.519250780437,32.318407960199,51.7609561752988,5.22282608695652,559.146,81.4349083895854,580.943313501824,0.138394157182961,190.523896507439,60.6456398125752
"PARL 572-4-5",1038.3,20.2,40.8,95.5,18.7,572,"O. ficus-indica",2.01980198019802,51.4009900990099,10.8722513089005,25.4485294117647,55.524064171123,4.72772277227723,580.476,65.0814850530376,647.293750345641,0.114044611663531,197.141035739477,62.7519406483875
"PARL 572-4-6",901.1,19.8,34.3,83.3,25.3,572,"O. ficus-indica",1.73232323232323,45.510101010101,10.8175270108043,26.2711370262391,35.6166007905138,4.20707070707071,457.699,56.4816779170685,533.395308689743,0.0718358895862731,173.026427126349,55.0760223253761
"PARL 572-4-7",1164.7,20.6,37.2,90.6,20.9,572,"O. ficus-indica",1.80582524271845,56.5388349514563,12.855408388521,31.3091397849462,55.7272727272727,4.39805825242718,560.824,73.0043394406943,601.866320574733,0.0824822499730607,185.348129882794,58.9981421273707
"PARL 572-4-8",1257,22.6,43.8,105,18.3,572,"O. ficus-indica",1.93805309734513,55.6194690265487,11.9714285714286,28.6986301369863,68.6885245901639,4.64601769911504,698.503,78.7897782063645,777.449933983866,0.101937871969807,213.9526121192,68.1032316123873
"PARL 580-1-1",707.8,15,41.5,92.3,19.19,580,"O. ficus-indica",2.76666666666667,47.1866666666667,7.66847237269772,17.055421686747,36.8837936425221,6.15333333333333,417.132,51.7586837294333,488.910356714912,0.219985903359699,187.403886773528,59.6525098692817
"PARL 580-1-2",1151.7,17.4,47.3,180.9,17.58,580,"O. ficus-indica",2.7183908045977,66.1896551724138,6.3665008291874,24.3488372093023,65.5119453924915,10.3965517241379,643.954,84.2193784277879,646.398396439368,0.213566836833417,214.266527491359,68.2031539787706
"PARL 580-1-3",821.8,17.4,42,94.4,17.48,580,"O. ficus-indica",2.41379310344828,47.2298850574713,8.70550847457627,19.5666666666667,47.0137299771167,5.42528735632184,497.155,60.0950639853748,573.968977810855,0.17151311090705,194.701760553934,61.9754952417063
"PARL 580-1-4",1135.4,17.5,46,100.5,22.78,580,"O. ficus-indica",2.62857142857143,64.88,11.2975124378109,24.6826086956522,49.8419666374012,5.74285714285714,580.734,83.0274223034735,632.245521534946,0.201438402876806,209.670616524159,66.7402300818902
"PARL 580-1-5",1034.1,16.5,43,101,18.73,580,"O. ficus-indica",2.60606060606061,62.6727272727273,10.2386138613861,24.0488372093023,55.2108916177256,6.12121212121212,581.399,75.6197440585009,557.239996930489,0.198361697620225,196.31535941773,62.4891197123876
"PARL 580-1-6",677.8,11.9,46.1,96.9,24.3,580,"O. ficus-indica",3.87394957983193,56.9579831932773,6.99484004127967,14.7028199566161,27.8930041152263,8.14285714285714,377.744,49.5648994515539,430.861578458206,0.34769322235434,198.427825191746,63.1615384524818
"PARL 580-1-7",714,14.7,39,82.5,16.99,580,"O. ficus-indica",2.6530612244898,48.5714285714286,8.65454545454545,18.3076923076923,42.0247204237787,5.61224489795918,415.3,52.2120658135283,450.268767075757,0.204768889859867,177.45632531515,56.4861027136593
"PARL 580-1-8",962.2,15.4,48.1,107.8,21.84,580,"O. ficus-indica",3.12337662337662,62.4805194805195,8.92578849721707,20.004158004158,44.0567765567766,7,600.257,70.3619744058501,581.775835555026,0.265184450368901,212.95138364589,67.7845306910039
"PARL 580-2-1",664.5,15.4,37.9,85.4,17.5,580,"O. ficus-indica",2.46103896103896,43.1493506493507,7.78103044496487,17.532981530343,37.9714285714286,5.54545454545455,443.883,48.5923217550274,458.405492048555,0.178201197512047,174.993655640874,55.7022106099321
"PARL 580-2-2",635.6,13.9,42,93.5,16.8,580,"O. ficus-indica",3.02158273381295,45.726618705036,6.79786096256684,15.1333333333333,37.8333333333333,6.72661870503597,448.054,46.4789762340037,458.51544779143,0.252690563586266,186.896119746394,59.4908826046667
"PARL 580-2-3",893.4,14.2,38.3,90.3,25,580,"O. ficus-indica",2.69718309859155,62.9154929577465,9.8936877076412,23.3263707571802,35.736,6.35915492957746,451.65,65.3308957952468,427.146645145336,0.210724716553288,173.743310776935,55.3042134786012
"PARL 580-2-4",727,13.8,38.5,89.4,20.4,580,"O. ficus-indica",2.78985507246377,52.6811594202899,8.13199105145414,18.8831168831169,35.6372549019608,6.47826086956522,440.46,53.1627056672761,417.282044213064,0.223043991679127,173.602383452366,55.2593549179573
"PARL 580-2-5",1019.1,14.3,43.5,101.2,27,580,"O. ficus-indica",3.04195804195804,71.2657342657343,10.0701581027668,23.4275862068966,37.7444444444444,7.07692307692308,524.433,74.5228519195612,488.556927541383,0.255217250751308,193.367303046202,61.5507242243032
"PARL 580-2-6",990.6,14.4,48,107.9,21,580,"O. ficus-indica",3.33333333333333,68.7916666666667,9.18072289156627,20.6375,47.1714285714286,7.49305555555556,545.727,72.4387568555759,542.867210540316,0.289940828402367,210.522667868369,67.0114464482886
"PARL 580-2-7",848.8,14.3,43.9,97.6,18.9,580,"O. ficus-indica",3.06993006993007,59.3566433566434,8.69672131147541,19.3348519362187,44.9100529100529,6.82517482517482,451.851,62.0694698354662,493.049405036016,0.258664871694949,194.868670983545,62.0286244815587
"PARL 580-2-8",830.6,15.1,40,89.3,20.6,580,"O. ficus-indica",2.64900662251656,55.0066225165563,9.30123180291153,20.765,40.3203883495146,5.91390728476821,495.297,60.7385740402194,474.380490692059,0.204218694931835,182.058278584119,57.9509499349279
"PARL 580-3-1",893.4,15.2,46.7,103.1,17.6,580,"O. ficus-indica",3.07236842105263,58.7763157894737,8.66537342386033,19.1306209850107,50.7613636363636,6.78289473684211,553.118,65.3308957952468,557.507032306045,0.258964247405138,207.272304450389,65.9768236386553
"PARL 580-3-2",644.8,14.1,30.9,73.7,22.2,580,"O. ficus-indica",2.19148936170213,45.7304964539007,8.74898236092266,20.8673139158576,29.045045045045,5.22695035460993,332.004,47.1517367458867,342.190125810634,0.139377777777778,146.342146969909,46.5821521458832
"PARL 580-3-3",1015.8,14.6,41.8,97,23.1,580,"O. ficus-indica",2.86301369863014,69.5753424657534,10.4721649484536,24.3014354066986,43.974025974026,6.64383561643836,511.1,74.2815356489945,479.312791158195,0.232583874050601,187.647477162462,59.7300470982587
"PARL 580-3-4",759.1,16.6,38.2,87.2,20.6,580,"O. ficus-indica",2.30120481927711,45.7289156626506,8.7052752293578,19.8717277486911,36.8495145631068,5.25301204819277,467.97,55.5100548446069,498.03668337359,0.155362565933188,178.913607684825,56.9499700988881
"PARL 580-3-5",718.6,15.4,31.2,102.6,25.4,580,"O. ficus-indica",2.02597402597403,46.6623376623377,7.00389863547758,23.0320512820513,28.2913385826772,6.66233766233766,361.437,52.5484460694698,377.368109549206,0.11495883143915,150.636784341619,47.9491776788729
"PARL 580-3-6",1210,16.6,44.7,74.7,26.5,580,"O. ficus-indica",2.69277108433735,72.8915662650602,16.1981258366801,27.0693512304251,45.6603773584906,4.5,623.343,88.4826325411335,582.781145204175,0.210131756478049,202.836636435182,64.5649066575857
"PARL 580-3-7",552.9,11.6,38.6,83.8,20.6,580,"O. ficus-indica",3.32758620689655,47.6637931034483,6.59785202863962,14.3238341968912,26.8398058252427,7.22413793103448,339.302,40.4314442413163,351.669881642841,0.289281122521865,169.335722357732,53.9012345105396
"PARL 580-3-8",721.7,13,34.1,74.6,22.8,580,"O. ficus-indica",2.62307692307692,55.5153846153846,9.67426273458445,21.1642228739003,31.6535087719298,5.73846153846154,366.637,52.7751371115174,348.167005834089,0.200688781604843,155.490981742595,49.4943167010912
"PARL 580-4-1",848.7,15.1,36.4,81.6,25.7,580,"O. ficus-indica",2.41059602649007,56.205298013245,10.4007352941176,23.3159340659341,33.0233463035019,5.40397350993377,403.214,62.0621572212066,431.686246529773,0.171058535205957,168.788274797476,53.7269765399431
"PARL 580-4-2",687.4,13.8,38.9,86.1,21.2,580,"O. ficus-indica",2.81884057971014,49.8115942028985,7.98373983739837,17.6709511568123,32.4245283018868,6.23913043478261,368.488,50.2669104204753,421.617442075018,0.226843433706959,175.092212027796,55.733582082236
"PARL 580-4-3",925.9,17.7,42.2,96.8,20.8,580,"O. ficus-indica",2.38418079096045,52.3107344632768,9.5650826446281,21.9407582938389,44.5144230769231,5.46892655367232,543.162,67.7074954296161,586.64530416809,0.167293290709892,196.137654553245,62.432554497199
"PARL 580-4-4",1106.6,16.6,37.7,87.8,27.5,580,"O. ficus-indica",2.2710843373494,66.6626506024096,12.6036446469248,29.3527851458886,40.24,5.28915662650602,473.147,80.9213893967093,491.517878617391,0.15099593351173,177.091178425179,56.3698728486721
"PARL 580-4-5",734.1,15.1,38.2,88.8,18,580,"O. ficus-indica",2.52980132450331,48.6158940397351,8.26689189189189,19.217277486911,40.7833333333333,5.88079470198675,446.622,53.6819012797075,453.033368610916,0.187831982230921,175.406714148814,55.8336912165816
"PARL 580-4-6",979.4,16.4,36.6,91.1,23.1,580,"O. ficus-indica",2.23170731707317,59.719512195122,10.7508232711306,26.7595628415301,42.3982683982684,5.55487804878049,449.65,71.6197440585009,471.427393597684,0.145261658953364,172.608052991961,54.9428497022767
"PARL 580-4-7",824.9,14.7,41.2,88.2,21.9,580,"O. ficus-indica",2.80272108843537,56.1156462585034,9.35260770975057,20.0218446601942,37.6666666666667,6,424.643,60.3217550274223,475.668543680031,0.224733663806759,185.628516839604,59.0873920676801
"PARL 580-4-8",1171.3,17.9,42.2,94.7,26.4,580,"O. ficus-indica",2.35754189944134,65.4357541899441,12.3685322069694,27.7559241706161,44.3674242424242,5.29050279329609,520.814,85.6526508226691,593.274064667164,0.163479613843816,196.608557657191,62.5824476106197
"PARL 582-1-1",973.9,15.6,40.2,93.2,22.5,582,"O. cochinillifera",2.57692307692308,62.4294871794872,10.4495708154506,24.226368159204,43.2844444444444,5.97435897435897,509.709,68.4491985203452,492.538896229808,0.194357729217251,183.927392457196,58.5459073591313
"PARL 582-1-2",1055.7,13.6,49.5,108.8,23.7,582,"O. cochinillifera",3.63970588235294,77.625,9.703125,21.3272727272727,44.5443037974684,8,562.682,74.1983970406905,528.730043599162,0.323690667845419,214.629268579673,68.318618053306
"PARL 582-1-3",1140.2,18.1,43.9,102.7,22.7,582,"O. cochinillifera",2.42541436464088,62.9944751381215,11.1022395326193,25.9726651480638,50.2290748898678,5.67403314917127,639.078,80.1373612823675,624.069526653978,0.173163371488033,203.306268542154,64.7143952001043
"PARL 582-1-4",847.4,15.3,40,92.7,22.4,582,"O. cochinillifera",2.61437908496732,55.3856209150327,9.14131607335491,21.185,37.8303571428571,6.05882352941176,504.385,59.5583230579531,480.663675999238,0.199500341716562,182.508586785951,58.0942874874004
"PARL 582-1-5",680,14.1,39.3,87.8,19.8,582,"O. cochinillifera",2.78723404255319,48.2269503546099,7.74487471526196,17.3027989821883,34.3434343434343,6.22695035460993,469.361,47.7928483353884,435.212684283428,0.222699154147204,177.238774561119,56.4168541579042
"PARL 582-1-6",807.5,14.9,37.2,87.8,21.8,582,"O. cochinillifera",2.49664429530201,54.1946308724832,9.19703872437358,21.7069892473118,37.0412844036697,5.89261744966443,446.743,56.7540073982737,435.330494007938,0.183203716461404,171.26349234647,54.5148627562434
"PARL 582-1-7",811.6,13.9,41.5,93.6,21.8,582,"O. cochinillifera",2.98561151079137,58.3884892086331,8.67094017094017,19.5566265060241,37.2293577981651,6.73381294964029,452.916,57.0421701602959,453.056930555818,0.248198204068866,185.022205932544,58.8943973118618
"PARL 582-1-8",859.6,14.7,43.7,97.8,19.7,582,"O. cochinillifera",2.97278911564626,58.4761904761905,8.78936605316973,19.6704805491991,43.6345177664975,6.6530612244898,508.704,60.4157829839704,504.531926184887,0.24658707074498,194.965044516302,62.0593011298017
"PARL 582-2-1",842.5,15.7,43.1,96.4,22.2,582,"O. cochinillifera",2.74522292993631,53.6624203821656,8.7396265560166,19.5475638051044,37.9504504504505,6.14012738853503,486.989,59.2139334155364,531.455375226151,0.217143319912999,194.897539607911,62.0378136500949
"PARL 582-2-2",936.2,16.5,41.4,96.1,22.9,582,"O. cochinillifera",2.50909090909091,56.7393939393939,9.74193548387097,22.6135265700483,40.882096069869,5.82424242424242,517.594,65.7995067817509,536.505485416797,0.184944562270128,190.410413414261,60.609517022102
"PARL 582-2-3",986.9,16.7,40.6,94.6,22.6,582,"O. cochinillifera",2.4311377245509,59.0958083832335,10.4323467230444,24.307881773399,43.6681415929203,5.66467065868263,513.951,69.3628853267571,532.515662746738,0.17397488494772,187.93170961748,59.8205210986654
"PARL 582-2-4",961.8,14.6,43,99.4,21.5,582,"O. cochinillifera",2.94520547945206,65.8767123287671,9.67605633802817,22.3674418604651,44.7348837209302,6.80821917808219,520.518,67.5987669543773,493.072966980918,0.243103780864198,192.13140535299,61.157325770242
"PARL 582-2-5",744.6,14.3,43.1,95.8,21.8,582,"O. cochinillifera",3.01398601398601,52.0699300699301,7.77244258872651,17.2761020881671,34.1559633027523,6.6993006993007,469.552,52.3331689272503,484.064450046749,0.251745195401182,191.867120059952,61.073201148695
"PARL 582-2-6",836.6,16.2,45.6,100.6,18.3,582,"O. cochinillifera",2.81481481481481,51.641975308642,8.31610337972167,18.3464912280702,45.7158469945355,6.20987654320988,529.949,58.7992601726264,580.189331264963,0.226317277783014,205.300022994005,65.3490269527513
"PARL 582-2-7",1267.9,17.6,43,99.4,25.3,582,"O. cochinillifera",2.44318181818182,72.0397727272727,12.7555331991952,29.4860465116279,50.1146245059289,5.64772727272727,592.73,89.1125770653514,594.389330059189,0.175679944232047,198.838051207011,63.2921174487104
"PARL 582-2-8",897.2,16.8,42.4,99.3,20.3,582,"O. cochinillifera",2.52380952380952,53.4047619047619,9.03524672708963,21.1603773584906,44.1970443349754,5.91071428571429,600.101,63.0584463625154,559.45481975127,0.18699780861943,194.7834551223,62.0014994304649
"PARL 582-3-1",994.9,15.6,37.3,103.1,23.9,582,"O. cochinillifera",2.39102564102564,63.775641025641,9.64985451018429,26.6729222520107,41.6276150627615,6.60897435897436,515.272,69.9251541307028,457.007483317707,0.168270553635815,173.258237829288,55.1498099638447
"PARL 582-3-2",1075.4,17.1,43.8,99.7,24.2,582,"O. cochinillifera",2.56140350877193,62.8888888888889,10.7863590772317,24.5525114155251,44.4380165289256,5.83040935672515,571.011,75.5829839704069,588.247516421421,0.19221529277585,200.632818621404,63.8634096601122
"PARL 582-3-3",852.9,13.6,45.7,100.2,23,582,"O. cochinillifera",3.36029411764706,62.7132352941176,8.51197604790419,18.6630196936543,37.0826086956522,7.36764705882353,419.424,59.9448828606658,488.140666514782,0.293022303490128,200.213388369826,63.7299008644705
"PARL 582-3-4",780.6,13.3,40.3,90.6,21.6,582,"O. cochinillifera",3.03007518796992,58.6917293233083,8.6158940397351,19.3697270471464,36.1388888888889,6.81203007518797,423.618,54.8633785450062,420.965561599398,0.253745266206282,179.25224850698,57.0577628204454
"PARL 582-3-5",1150.5,17.9,44.8,101.6,20.8,582,"O. cochinillifera",2.50279329608939,64.2737430167598,11.3238188976378,25.6808035714286,55.3125,5.67597765363128,588.555,80.8612823674476,629.826495191682,0.184064263893022,206.151309371388,65.6199998226459
"PARL 582-3-6",1051.2,15.7,45.6,102.6,22.7,582,"O. cochinillifera",2.90445859872611,66.9554140127389,10.2456140350877,23.0526315789474,46.3083700440529,6.53503184713376,526.965,73.882120838471,562.282253139501,0.23791478275217,204.215109074398,65.0036881264819
"PARL 582-3-7",1050.7,15.4,47.1,102.3,24.6,582,"O. cochinillifera",3.05844155844156,68.2272727272727,10.2707722385142,22.307855626327,42.7113821138211,6.64285714285714,508.929,73.8469790382244,569.680703838705,0.25725184,209.194349298044,66.5886295153525
"PARL 582-3-8",863.1,14.2,43.6,97.4,20.3,582,"O. cochinillifera",3.07042253521127,60.7816901408451,8.86139630390144,19.795871559633,42.5172413793103,6.85915492957747,479.747,60.6617755856967,486.255710922628,0.25872535051065,193.532211101348,61.6032160885674
"PARL 582-4-1",695.7,13.4,40.3,90.6,18.7,582,"O. cochinillifera",3.00746268656716,51.9179104477612,7.67880794701987,17.2630272952854,37.2032085561497,6.76119402985075,416.069,48.8963008631319,424.13071619789,0.250931965641244,179.463891821693,57.1251309798631
"PARL 582-4-2",1104.1,17.4,43.6,104.2,17.8,582,"O. cochinillifera",2.50574712643678,63.4540229885057,10.5959692898273,25.3233944954128,62.0280898876404,5.98850574712644,620.334,77.6001233045623,595.83446267984,0.184477291050793,200.582157106054,63.8472835989273
"PARL 582-4-3",970,16.4,44.2,97.8,23.6,582,"O. cochinillifera",2.69512195121951,59.1463414634146,9.91820040899796,21.9457013574661,41.1016949152542,5.96341463414634,519.672,68.1750924784217,569.319420683542,0.210447777451012,200.535864206115,63.8325481112164
"PARL 582-4-4",953.5,16.9,41.4,97.1,20,582,"O. cochinillifera",2.44970414201183,56.4201183431953,9.81977342945417,23.0314009661836,47.675,5.74556213017751,513.447,67.0154130702836,549.511679002659,0.176601772931751,191.334596396344,60.9036936019419
"PARL 582-4-5",1013.2,16.4,42.2,98.9,25.3,582,"O. cochinillifera",2.57317073170732,61.7804878048781,10.2446916076845,24.0094786729858,40.0474308300395,6.03048780487805,520.102,71.2113440197287,543.558360924106,0.193840347587042,193.132289146962,61.4759169767843
"PARL 582-4-6",1109.8,17.4,43.7,98.9,23.9,582,"O. cochinillifera",2.51149425287356,63.7816091954023,11.221435793731,25.395881006865,46.4351464435146,5.68390804597701,546.684,78.0007398273736,597.201055484152,0.185280228007532,200.95046773665,63.9645205138327
"PARL 582-4-7",1400.9,18.6,47.3,109.5,24.9,582,"O. cochinillifera",2.54301075268817,75.3172043010753,12.7936073059361,29.6173361522199,56.2610441767068,5.88709677419355,667.402,98.4602959309494,690.977596193807,0.189667519417151,216.969880458428,69.0636579540329
"PARL 582-4-8",477.1,11.7,32.2,67,19,582,"O. cochinillifera",2.75213675213675,40.7777777777778,7.12089552238806,14.8167701863354,25.1105263157895,5.72649572649573,273.241,33.5323057953144,295.890904078355,0.218061342562565,145.542827066836,46.3277207185117
"PARL 584-1-1",1465.2,22.3,36.2,228,27.18,584,"O. ficus-indica",1.62331838565022,65.7040358744395,6.42631578947368,40.475138121547,53.9072847682119,10.2242152466368,662.101,99.5913491246138,634.020521384224,0.0564570092775221,186.386416267081,59.3286389481793
"PARL 584-1-2",2323.9,28.5,44.5,115.5,23.5,584,"O. ficus-indica",1.56140350877193,81.540350877193,20.1203463203463,52.2224719101124,98.8893617021277,4.05263157894737,1082.723,157.958187435633,996.081220728814,0.048039031713267,232.098906783855,73.879376601751
"PARL 584-1-3",756.3,19.7,25.6,70.5,23.6,584,"O. ficus-indica",1.2994923857868,38.3908629441624,10.7276595744681,29.54296875,32.0466101694915,3.57868020304569,411.257,51.4065911431514,396.092001764601,0.0169631936221121,142.918315398853,45.492312708188
"PARL 584-1-4",839.8,16.5,31.3,78.2,24,584,"O. ficus-indica",1.8969696969697,50.8969696969697,10.7391304347826,26.8306709265176,34.9916666666667,4.73939393939394,441.908,57.0821833161689,405.618881486612,0.0958666690008929,153.78925211551,48.9526393371782
"PARL 584-1-5",1348,21.7,37.2,92.1,26.17,584,"O. ficus-indica",1.71428571428571,62.1198156682028,14.6362649294245,36.2365591397849,51.5093618647306,4.24423963133641,637.628,91.6251287332647,634.004813420956,0.0692520775623269,188.257515347313,59.9242282834465
"PARL 584-1-6",1800.2,20.5,43,105,26.5,584,"O. ficus-indica",2.09756097560976,87.8146341463415,17.1447619047619,41.8651162790698,67.9320754716981,5.1219512195122,790.214,122.361688980433,692.328481034851,0.125550251100502,205.803399761224,65.5092567542325
"PARL 584-1-7",1462.6,20.4,42.3,98.5,25.77,584,"O. ficus-indica",2.07352941176471,71.6960784313726,14.848730964467,34.5768321513002,56.755917733799,4.82843137254902,661.703,99.4146240988671,677.735783158926,0.1219981227536,203.032840983421,64.6273605050044
"PARL 584-1-8",1609.2,20.5,44.5,107,25,584,"O. ficus-indica",2.17073170731707,78.4975609756098,15.0392523364486,36.161797752809,64.368,5.21951219512195,794.664,109.379196704428,716.479474559322,0.136331360946746,211.224753785979,67.2349273368141
"PARL 584-2-1",1107.9,21.7,36.4,91.6,18.7,584,"O. ficus-indica",1.67741935483871,51.0552995391705,12.0949781659389,30.4368131868132,59.2459893048128,4.22119815668203,629.527,75.3052523171988,620.370301304376,0.0640150965307011,185.459523874992,59.0335999363488
"PARL 584-2-2",987.5,17.8,33.2,78.2,28.7,584,"O. ficus-indica",1.86516853932584,55.4775280898876,12.6278772378517,29.7439759036145,34.4076655052265,4.39325842696629,430.925,67.1215242018538,464.138898641356,0.0911803152633603,163.894779664752,52.1693286612047
"PARL 584-2-3",1093.4,20.5,38,81.9,27,584,"O. ficus-indica",1.85365853658537,53.3365853658537,13.3504273504274,28.7736842105263,40.4962962962963,3.99512195121951,576.008,74.3196704428424,611.825169286612,0.0894879100007305,187.918285542313,59.8162480828267
"PARL 584-2-4",1281.4,20.5,34.2,88.3,29.4,584,"O. ficus-indica",1.66829268292683,62.5073170731707,14.5118912797282,37.4678362573099,43.5850340136054,4.30731707317073,553.295,87.0982492276004,550.642652357951,0.0627287280797035,174.550758406632,55.5612320417095
"PARL 584-2-5",542.2,14.2,26.2,65.9,19.9,584,"O. ficus-indica",1.84507042253521,38.1830985915493,8.22761760242792,20.6946564885496,27.2462311557789,4.64084507042254,301.912,36.853964984552,292.199532710387,0.0882266444466229,129.735566930988,41.2961135437922
"PARL 584-2-6",881.4,17,28.5,74.2,23.3,584,"O. ficus-indica",1.67647058823529,51.8470588235294,11.8787061994609,30.9263157894737,37.8283261802575,4.36470588235294,400.908,59.9097837281153,380.525410166064,0.0638811737712837,145.234561161987,46.2295966334249
"PARL 584-2-7",840.4,14.6,31.6,76.7,31.1,584,"O. ficus-indica",2.16438356164384,57.5616438356164,10.9569752281617,26.5949367088608,27.0225080385852,5.25342465753425,387.128,57.1229660144181,362.351296665047,0.135398512021889,150.097601444119,47.7775504321374
"PARL 584-2-8",813,16.6,30.3,73.5,21.9,584,"O. ficus-indica",1.82530120481928,48.9759036144578,11.0612244897959,26.8316831683168,37.1232876712329,4.42771084337349,398.771,55.2605561277034,395.039568225649,0.0853287628261373,150.500922939531,47.9059316514377
"PARL 584-3-1",1957.7,26.3,47.2,114.4,21.9,584,"O. ficus-indica",1.79467680608365,74.4372623574145,17.1127622377622,41.4766949152542,89.392694063927,4.34980988593156,929.859,133.067147270855,974.961864115057,0.0808570503031144,235.598750738101,74.9934115324882
"PARL 584-3-2",1406.9,24.4,35.9,94.9,23.6,584,"O. ficus-indica",1.47131147540984,57.6598360655738,14.8250790305585,39.1894150417827,59.614406779661,3.88934426229508,713.45,95.6286302780639,687.977375209629,0.0363714869543933,191.164524415307,60.8495580090147
"PARL 584-3-3",859.2,18.8,31.2,78,23.7,584,"O. ficus-indica",1.65957446808511,45.7021276595745,11.0153846153846,27.5384615384615,36.253164556962,4.14893617021277,468.15,58.4008238928939,460.683146722407,0.061504,159.504318341128,50.7718014169876
"PARL 584-3-4",430.2,16.8,24.9,64.9,19.9,584,"O. ficus-indica",1.48214285714286,25.6071428571429,6.6286594761171,17.2771084337349,21.6180904522613,3.86309523809524,293.941,29.2411946446962,328.547759712421,0.0377309663060918,132.243086265897,42.094281737891
"PARL 584-3-5",927.7,18.2,34.3,84.5,24.1,584,"O. ficus-indica",1.88461538461538,50.9725274725275,10.9786982248521,27.0466472303207,38.49377593361,4.64285714285714,505.871,63.0568486096807,490.292657482491,0.0940444444444444,168.834728314635,53.7417631537026
"PARL 584-3-6",1303.6,19.3,43.2,99.6,23.7,584,"O. ficus-indica",2.23834196891192,67.5440414507772,13.0883534136546,30.1759259259259,55.0042194092827,5.16062176165803,626.891,88.6072090628218,654.833572714257,0.14622976,203.595669334718,64.8065143334469
"PARL 584-3-7",960.3,17.4,27.2,74.5,30.7,584,"O. ficus-indica",1.5632183908046,55.1896551724138,12.889932885906,35.3051470588235,31.2801302931596,4.2816091954023,394.973,65.2727085478888,371.713242772744,0.0482816867421424,141.811445747006,45.1399851552883
"PARL 584-3-8",760.9,15.6,30.5,73.5,24.4,584,"O. ficus-indica",1.95512820512821,48.775641025641,10.352380952381,24.9475409836066,31.1844262295082,4.71153846153846,368.712,51.7192584963955,373.692446144506,0.10446497052056,148.635126826011,47.3120303029009
"PARL 584-4-1",1059.3,18.9,35.2,86.3,21.6,584,"O. ficus-indica",1.86243386243386,56.0476190476191,12.2746234067207,30.09375,49.0416666666667,4.56613756613757,490.124,72.0018537590113,522.509690145054,0.0907780142885941,173.839716348502,55.3349003251142
"PARL 584-4-2",993.3,19.8,30.7,81.9,23,584,"O. ficus-indica",1.55050505050505,50.1666666666667,12.1282051282051,32.3550488599349,43.1869565217391,4.13636363636364,479.094,67.5157569515963,477.412127602773,0.0465875894520145,160.503657912395,51.0899010821764
"PARL 584-4-3",584.2,15.6,24.3,66.4,21.6,584,"O. ficus-indica",1.55769230769231,37.448717948718,8.79819277108434,24.0411522633745,27.0462962962963,4.25641025641026,301.5,39.7087538619979,297.728735780705,0.0475436712080954,126.843921733772,40.3756742901827
"PARL 584-4-4",1174.3,19.9,40.3,95.9,20.9,584,"O. ficus-indica",2.0251256281407,59.0100502512563,12.245046923879,29.1389578163772,56.1866028708134,4.81909547738694,622.138,79.8185375901133,629.865765099852,0.114833169611814,194.593420450238,61.9410095156297
"PARL 584-4-5",1511.2,19,39.2,96.9,29.9,584,"O. ficus-indica",2.06315789473684,79.5368421052632,15.5954592363261,38.5510204081633,50.5418060200669,5.1,598.181,102.718022657055,584.96455209842,0.120463858480651,188.389861390547,59.966355337405
